GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	CD4_T	CD8_T	Endothelial
ADAMTS9.AS2	1	0.688527874777758	1	1	0.196158000653948	1	1	1
ADAMTSL1	1	1	0.49206767225809	1	0.0770905886991381	1	1	1
ADAMTSL2	1	0.82565830259872	1	1	0.0117369876558704	1	1	1
ADAMTSL3	1	0.00085328367309139	1	1	4.44222488633776e-05	1	1	1
ADAMTSL4	1	0.577076724809715	1	1	0.0313765550553256	1	1	1
ADAMTSL5	1	0.539668649732199	1	1	0.00264148649319202	1	1	1
ADAP1	1	0.262272754102242	1	1	0.423088990871457	1	1	1
ADAP2	1	0.0545681638417734	1	1	0.606137136060152	1	1	1
ADAR	1	0.0144713163555057	1	1	0.0800598986185482	1	1	1
ADARB1	1	0.747456805359124	1	1	0.000490685130496387	1	1	1
ADARB2	1	1	1	1	0.324056786329726	1	1	1
ADARB2.AS1	1	0.333209109088921	1	1	0.00220727409332056	1	1	1
ADAT1	1	0.598213370375617	1	1	4.13065641484417e-09	1	1	1
